"No.","Time","Source","Destination","Protocol","Length","Info"
"1442","27.383053646","192.168.126.128","10.136.28.34","TCP","74","59196  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453391 TSecr=0 WS=128"
"1443","27.383177669","192.168.126.128","10.136.28.34","TCP","74","45500  >  106 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453391 TSecr=0 WS=128"
"1444","27.383228635","192.168.126.128","10.136.28.34","TCP","74","43760  >  8089 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453391 TSecr=0 WS=128"
"1445","27.383270915","192.168.126.128","10.136.28.34","TCP","74","59406  >  17 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453391 TSecr=0 WS=128"
"1446","27.383316461","192.168.126.128","10.136.28.34","TCP","74","59306  >  3827 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453391 TSecr=0 WS=128"
"1447","27.383357849","192.168.126.128","10.136.28.34","TCP","74","51048  >  1112 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453391 TSecr=0 WS=128"
"1448","27.383400980","192.168.126.128","10.136.28.34","TCP","74","40260  >  999 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1449","27.383442629","192.168.126.128","10.136.28.34","TCP","74","52090  >  161 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1450","27.383485810","192.168.126.128","10.136.28.34","TCP","74","34992  >  1104 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1451","27.383528721","192.168.126.128","10.136.28.34","TCP","74","57438  >  264 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1452","27.383571862","192.168.126.128","10.136.28.34","TCP","74","52588  >  2967 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1453","27.383613240","192.168.126.128","10.136.28.34","TCP","74","43692  >  51103 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1454","27.383712427","192.168.126.128","10.136.28.34","TCP","74","43048  >  42 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1455","27.383755368","192.168.126.128","10.136.28.34","TCP","74","51692  >  1117 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1456","27.383796505","192.168.126.128","10.136.28.34","TCP","74","36624  >  8193 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1457","27.383837713","192.168.126.128","10.136.28.34","TCP","74","60740  >  1148 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1458","27.383878740","192.168.126.128","10.136.28.34","TCP","74","54350  >  1093 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1459","27.383922372","192.168.126.128","10.136.28.34","TCP","74","52064  >  8085 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1460","27.383963189","192.168.126.128","10.136.28.34","TCP","74","47100  >  19801 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1461","27.384005859","192.168.126.128","10.136.28.34","TCP","74","39410  >  1067 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1462","27.384074449","192.168.126.128","10.136.28.34","TCP","74","34308  >  683 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1463","27.384287019","192.168.126.128","10.136.28.34","TCP","74","53000  >  21571 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1464","27.384386156","192.168.126.128","10.136.28.34","TCP","74","37752  >  32779 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453392 TSecr=0 WS=128"
"1465","27.384448062","192.168.126.128","10.136.28.34","TCP","74","57428  >  5080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453393 TSecr=0 WS=128"
"1466","27.384511923","192.168.126.128","10.136.28.34","TCP","74","42334  >  3871 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453393 TSecr=0 WS=128"
"1467","27.384574791","192.168.126.128","10.136.28.34","TCP","74","53800  >  9011 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453393 TSecr=0 WS=128"
"1468","27.396517420","10.136.28.34","192.168.126.128","TCP","60","135  >  44154 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1469","27.396517731","10.136.28.34","192.168.126.128","TCP","60","554  >  42776 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1470","27.409371847","10.136.28.34","192.168.126.128","TCP","60","995  >  44980 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1471","27.409791022","10.136.28.34","192.168.126.128","TCP","60","139  >  42938 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1472","27.409791744","10.136.28.34","192.168.126.128","TCP","60","5900  >  43394 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1473","27.409791784","10.136.28.34","192.168.126.128","TCP","60","2800  >  47134 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1474","27.410288729","10.136.28.34","192.168.126.128","TCP","60","8080  >  50930 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1475","27.410289000","10.136.28.34","192.168.126.128","TCP","60","3389  >  37888 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1476","27.410289040","10.136.28.34","192.168.126.128","TCP","60","5633  >  56626 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1477","27.410289070","10.136.28.34","192.168.126.128","TCP","60","993  >  39810 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1478","27.410289110","10.136.28.34","192.168.126.128","TCP","60","23  >  50878 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1479","27.410834573","10.136.28.34","192.168.126.128","TCP","60","80  >  33604 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1480","27.410834753","10.136.28.34","192.168.126.128","TCP","60","49165  >  42156 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1481","27.410834793","10.136.28.34","192.168.126.128","TCP","60","445  >  58526 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1482","27.410834833","10.136.28.34","192.168.126.128","TCP","60","1720  >  59400 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1483","27.410834873","10.136.28.34","192.168.126.128","TCP","60","1026  >  59246 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1484","27.410834914","10.136.28.34","192.168.126.128","TCP","60","5560  >  40328 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1485","27.411883666","10.136.28.34","192.168.126.128","TCP","60","143  >  35200 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1486","27.411884528","10.136.28.34","192.168.126.128","TCP","60","1600  >  45042 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1487","27.411884568","10.136.28.34","192.168.126.128","TCP","60","1091  >  40464 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1488","27.411884608","10.136.28.34","192.168.126.128","TCP","60","21  >  54612 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1489","27.411884648","10.136.28.34","192.168.126.128","TCP","60","3323  >  51892 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1490","27.411884678","10.136.28.34","192.168.126.128","TCP","60","443  >  50824 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1491","27.480123052","192.168.126.128","10.136.28.34","TCP","74","42546  >  1717 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453488 TSecr=0 WS=128"
"1492","27.480301198","192.168.126.128","10.136.28.34","TCP","74","40778  >  2033 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453488 TSecr=0 WS=128"
"1493","27.480428708","192.168.126.128","10.136.28.34","TCP","74","60798  >  16113 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453489 TSecr=0 WS=128"
"1494","27.480553463","192.168.126.128","10.136.28.34","TCP","74","48362  >  14441 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453489 TSecr=0 WS=128"
"1495","27.480684690","192.168.126.128","10.136.28.34","TCP","74","59958  >  255 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453489 TSecr=0 WS=128"
"1496","27.480830374","192.168.126.128","10.136.28.34","TCP","74","41654  >  25735 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453489 TSecr=0 WS=128"
"1497","27.480973043","192.168.126.128","10.136.28.34","TCP","74","52072  >  2492 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453489 TSecr=0 WS=128"
"1498","27.481102096","192.168.126.128","10.136.28.34","TCP","74","36248  >  648 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453489 TSecr=0 WS=128"
"1499","27.481576380","192.168.126.128","10.136.28.34","TCP","74","57284  >  9102 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1500","27.481644588","192.168.126.128","10.136.28.34","TCP","74","37362  >  1094 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1501","27.481688381","192.168.126.128","10.136.28.34","TCP","74","33300  >  3030 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1502","27.481730810","192.168.126.128","10.136.28.34","TCP","74","52320  >  1086 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1503","27.481776296","192.168.126.128","10.136.28.34","TCP","74","42320  >  5269 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1504","27.481819107","192.168.126.128","10.136.28.34","TCP","74","47340  >  1594 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1505","27.481865654","192.168.126.128","10.136.28.34","TCP","74","39842  >  9535 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1506","27.481916751","192.168.126.128","10.136.28.34","TCP","74","42090  >  2366 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1507","27.481970953","192.168.126.128","10.136.28.34","TCP","74","40446  >  3052 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1508","27.482015066","192.168.126.128","10.136.28.34","TCP","74","34436  >  389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1509","27.482057997","192.168.126.128","10.136.28.34","TCP","74","32830  >  24800 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1510","27.482103793","192.168.126.128","10.136.28.34","TCP","74","35704  >  425 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1511","27.482147535","192.168.126.128","10.136.28.34","TCP","74","53808  >  1272 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1512","27.482189775","192.168.126.128","10.136.28.34","TCP","74","35444  >  9877 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1513","27.482232015","192.168.126.128","10.136.28.34","TCP","74","45538  >  5357 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1514","27.482275296","192.168.126.128","10.136.28.34","TCP","74","43254  >  49154 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1515","27.482317496","192.168.126.128","10.136.28.34","TCP","74","48304  >  667 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1516","27.482360897","192.168.126.128","10.136.28.34","TCP","74","40432  >  9080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453490 TSecr=0 WS=128"
"1517","27.482403728","192.168.126.128","10.136.28.34","TCP","74","41438  >  541 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1518","27.482566485","192.168.126.128","10.136.28.34","TCP","74","60518  >  3800 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1519","27.482627109","192.168.126.128","10.136.28.34","TCP","74","46070  >  3367 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1520","27.482672244","192.168.126.128","10.136.28.34","TCP","74","52416  >  1092 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1521","27.482715445","192.168.126.128","10.136.28.34","TCP","74","49824  >  1185 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1522","27.482761943","192.168.126.128","10.136.28.34","TCP","74","48208  >  2869 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1523","27.482806437","192.168.126.128","10.136.28.34","TCP","74","48566  >  3527 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1524","27.482849177","192.168.126.128","10.136.28.34","TCP","74","33298  >  8383 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1525","27.482897047","192.168.126.128","10.136.28.34","TCP","74","33290  >  1107 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1526","27.482951971","192.168.126.128","10.136.28.34","TCP","74","41464  >  4045 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1527","27.482996785","192.168.126.128","10.136.28.34","TCP","74","57706  >  1984 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1528","27.483174320","192.168.126.128","10.136.28.34","TCP","74","59212  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1529","27.483223923","192.168.126.128","10.136.28.34","TCP","74","49702  >  2394 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1530","27.483266934","192.168.126.128","10.136.28.34","TCP","74","41232  >  20 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1531","27.483309775","192.168.126.128","10.136.28.34","TCP","74","49020  >  44442 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1532","27.483359248","192.168.126.128","10.136.28.34","TCP","74","49406  >  2046 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453491 TSecr=0 WS=128"
"1533","27.483407519","192.168.126.128","10.136.28.34","TCP","74","54922  >  16992 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1534","27.483459457","192.168.126.128","10.136.28.34","TCP","74","59224  >  4126 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1535","27.483646619","192.168.126.128","10.136.28.34","TCP","74","49210  >  45100 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1536","27.483697766","192.168.126.128","10.136.28.34","TCP","74","52578  >  5087 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1537","27.483743662","192.168.126.128","10.136.28.34","TCP","74","36672  >  19315 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1538","27.483785882","192.168.126.128","10.136.28.34","TCP","74","36710  >  8090 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1539","27.483829414","192.168.126.128","10.136.28.34","TCP","74","45110  >  20222 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1540","27.483872405","192.168.126.128","10.136.28.34","TCP","74","45524  >  1500 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1541","27.484259162","192.168.126.128","10.136.28.34","TCP","74","52080  >  8085 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1542","27.484380110","192.168.126.128","10.136.28.34","TCP","74","54362  >  1093 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453492 TSecr=0 WS=128"
"1543","27.484429713","192.168.126.128","10.136.28.34","TCP","74","60750  >  1148 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1544","27.484538488","192.168.126.128","10.136.28.34","TCP","74","36636  >  8193 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1545","27.484634780","192.168.126.128","10.136.28.34","TCP","74","51702  >  1117 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1546","27.484688451","192.168.126.128","10.136.28.34","TCP","74","43058  >  42 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1547","27.484736722","192.168.126.128","10.136.28.34","TCP","74","43694  >  51103 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1548","27.484780965","192.168.126.128","10.136.28.34","TCP","74","52602  >  2967 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1549","27.484826811","192.168.126.128","10.136.28.34","TCP","74","57440  >  264 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1550","27.484871596","192.168.126.128","10.136.28.34","TCP","74","35000  >  1104 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1551","27.484918234","192.168.126.128","10.136.28.34","TCP","74","52104  >  161 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1552","27.484965883","192.168.126.128","10.136.28.34","TCP","74","40270  >  999 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1553","27.485012992","192.168.126.128","10.136.28.34","TCP","74","51062  >  1112 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1554","27.485071112","192.168.126.128","10.136.28.34","TCP","74","59308  >  3827 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1555","27.485115485","192.168.126.128","10.136.28.34","TCP","74","59420  >  17 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1556","27.485162003","192.168.126.128","10.136.28.34","TCP","74","43768  >  8089 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1557","27.485211566","192.168.126.128","10.136.28.34","TCP","74","45514  >  106 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453493 TSecr=0 WS=128"
"1558","27.485390002","192.168.126.128","10.136.28.34","TCP","74","53810  >  9011 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453494 TSecr=0 WS=128"
"1559","27.485447821","192.168.126.128","10.136.28.34","TCP","74","42342  >  3871 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453494 TSecr=0 WS=128"
"1560","27.485497365","192.168.126.128","10.136.28.34","TCP","74","57432  >  5080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453494 TSecr=0 WS=128"
"1561","27.485563239","192.168.126.128","10.136.28.34","TCP","74","37768  >  32779 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453494 TSecr=0 WS=128"
"1562","27.485623342","192.168.126.128","10.136.28.34","TCP","74","53004  >  21571 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453494 TSecr=0 WS=128"
"1563","27.485675851","192.168.126.128","10.136.28.34","TCP","74","34324  >  683 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453494 TSecr=0 WS=128"
"1564","27.485721868","192.168.126.128","10.136.28.34","TCP","74","39414  >  1067 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453494 TSecr=0 WS=128"
"1565","27.485767924","192.168.126.128","10.136.28.34","TCP","74","47112  >  19801 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453494 TSecr=0 WS=128"
"1566","27.501706257","10.136.28.34","192.168.126.128","TCP","60","82  >  49812 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1567","27.502339396","10.136.28.34","192.168.126.128","TCP","60","4899  >  50910 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1568","27.503688807","10.136.28.34","192.168.126.128","TCP","60","5033  >  57716 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1569","27.504116703","10.136.28.34","192.168.126.128","TCP","60","19780  >  44154 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1570","27.504415787","10.136.28.34","192.168.126.128","TCP","60","8194  >  55298 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1571","27.504763522","10.136.28.34","192.168.126.128","TCP","60","5000  >  44630 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1572","27.504958013","10.136.28.34","192.168.126.128","TCP","60","81  >  57752 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1573","27.504958123","10.136.28.34","192.168.126.128","TCP","60","3703  >  53770 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1574","27.505172813","10.136.28.34","192.168.126.128","TCP","60","749  >  50552 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1575","27.515993526","10.136.28.34","192.168.126.128","TCP","60","2035  >  48924 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1576","27.515994207","10.136.28.34","192.168.126.128","TCP","60","2106  >  46188 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1577","27.516211085","10.136.28.34","192.168.126.128","TCP","60","1001  >  38010 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1578","27.516211206","10.136.28.34","192.168.126.128","TCP","60","3814  >  38614 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1579","27.516439967","10.136.28.34","192.168.126.128","TCP","60","2121  >  36438 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1580","27.516440227","10.136.28.34","192.168.126.128","TCP","60","2119  >  40106 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1581","27.516440267","10.136.28.34","192.168.126.128","TCP","60","10004  >  41182 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1582","27.516440307","10.136.28.34","192.168.126.128","TCP","60","1056  >  44564 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1583","27.516901039","10.136.28.34","192.168.126.128","TCP","60","4129  >  49594 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1584","27.516901210","10.136.28.34","192.168.126.128","TCP","60","179  >  40770 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1585","27.516901240","10.136.28.34","192.168.126.128","TCP","60","6123  >  57206 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1586","27.516901280","10.136.28.34","192.168.126.128","TCP","60","27353  >  58846 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1587","27.516901320","10.136.28.34","192.168.126.128","TCP","60","981  >  51556 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1588","27.516901360","10.136.28.34","192.168.126.128","TCP","60","52822  >  43426 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1589","27.580585394","192.168.126.128","10.136.28.34","TCP","74","60812  >  16113 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453589 TSecr=0 WS=128"
"1590","27.580659092","192.168.126.128","10.136.28.34","TCP","74","40786  >  2033 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453589 TSecr=0 WS=128"
"1591","27.580703847","192.168.126.128","10.136.28.34","TCP","74","49828  >  13 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453589 TSecr=0 WS=128"
"1592","27.580831096","192.168.126.128","10.136.28.34","TCP","74","59960  >  255 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2258453589 TSecr=0 WS=128"
